Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NotaFinalMedia;NumeroInscritos;NumeroHomens;NumeroMulheres;NumeroPortugueses;NumeroEstrangeiros
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Português Língua Segunda/Língua Estrangeira;6323;Mestrado 2.º ciclo;15,9;42;8;34;24;18
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ensino de Filosofia no Ensino Secundário;6459;Mestrado 2.º ciclo;15;25;11;14;23;2
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Riscos, Cidades e Ordenamento do Território;6953;Mestrado 2.º ciclo;16,4;20;8;12;14;6
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Arqueologia;9006;Licenciatura 1.º ciclo;13;88;46;42;79;9
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ciências da Linguagem;9040;Licenciatura 1.º ciclo;14,2;71;15;56;65;6
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Filosofia;9139;Licenciatura 1.º ciclo;13,1;164;86;78;148;16
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Geografia;9143;Licenciatura 1.º ciclo;13;227;128;99;217;10
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;História;9181;Licenciatura 1.º ciclo;13,9;230;114;116;221;9
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;História da Arte;9182;Licenciatura 1.º ciclo;15,2;111;31;80;98;13
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Línguas Aplicadas;9192;Licenciatura 1.º ciclo;14,7;217;50;167;195;22
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Línguas e Relações Internacionais;9197;Licenciatura 1.º ciclo;15;198;52;146;162;36
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Línguas, Literaturas e Culturas;9204;Licenciatura 1.º ciclo;14,2;295;70;225;262;33
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Sociologia;9240;Licenciatura 1.º ciclo;13,8;150;48;102;138;12
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ciências da Comunicação;9272;Mestrado 2.º ciclo;15,5;104;33;71;49;55
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Filosofia;9293;Mestrado 2.º ciclo;16,6;36;22;14;28;8
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;História Contemporânea;9302;Mestrado 2.º ciclo;17,4;18;8;10;12;6
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Museologia;9318;Mestrado 2.º ciclo;16,1;42;8;34;34;8
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Sociologia;9333;Mestrado 2.º ciclo;15,5;57;21;36;42;15
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Estudos Anglo-Americanos;9429;Mestrado 2.º ciclo;16,4;34;9;25;24;10
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Tradução e Serviços Linguísticos;9634;Mestrado 2.º ciclo;15,9;66;14;52;49;17
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;História, Relações Internacionais e Cooperação;9636;Mestrado 2.º ciclo;16,1;49;22;27;26;23
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Sistemas de Informação Geográfica e Ordenamento do Território;9637;Mestrado 2.º ciclo;15,8;37;24;13;31;6
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Linguística;9653;Mestrado 2.º ciclo;17,2;30;7;23;15;15
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Estudos Literários, Culturais e Interartes;9655;Mestrado 2.º ciclo;16,7;54;18;36;29;25
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ciência da Informação;9694;Licenciatura 1.º ciclo;13,7;137;63;74;126;11
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ciências da Comunicação: Jornalismo, Assessoria, Multimédia;9701;Licenciatura 1.º ciclo;15,3;280;64;216;266;14
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Estudos Portugueses;9917;Licenciatura 1.º ciclo;13,7;57;18;39;56;1
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Estudos Medievais;M595;Mestrado 2.º ciclo;17,7;25;12;13;23;2
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ensino de Inglês e de Língua Estrangeira no 3.º Ciclo do Ensino Básico e no Ensino Secundário, nas áreas de especialização de Alemão ou de Espanhol ou de Francês;M808;Mestrado 2.º ciclo;14,9;17;6;11;17;0
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ensino de História no 3.º Ciclo do Ensino Básico e no Ensino Secundário;M812;Mestrado 2.º ciclo;15,9;61;32;29;61;0
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ensino de Geografia no 3.º Ciclo do Ensino Básico e no Ensino Secundário;M824;Mestrado 2.º ciclo;16,2;26;14;12;26;0
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ensino de Português no 3.º Ciclo do Ensino Básico e no Ensino Secundário e de Latim no Ensino Secundário;M829;Mestrado 2.º ciclo;;3;0;3;3;0
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ensino de Português no 3.º Ciclo do Ensino Básico e no Ensino Secundário;M830;Mestrado 2.º ciclo;16,3;20;6;14;18;2
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ensino de Português e de Língua Estrangeira no 3.º C. do Ensino Básico e no Ensino Secundário, nas áreas de especialização de Alemão ou de Espanhol ou de Francês ou de Inglês;M837;Mestrado 2.º ciclo;14,5;29;6;23;29;0
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ensino de Inglês no 3.º Ciclo do Ensino Básico e no Ensino Secundário;M839;Mestrado 2.º ciclo;15,5;5;1;4;5;0
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ensino de Inglês no 1.º Ciclo do Ensino Básico;M852;Mestrado 2.º ciclo;17;;;;;
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;História da Arte, Património e Cultura Visual;M902;Mestrado 2.º ciclo;17,4;50;11;39;30;20
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Comunicação e Gestão de Indústrias Criativas;M963;Mestrado 2.º ciclo;;37;7;30;23;14
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Ciências Forenses;6046;Mestrado 2.º ciclo;15,8;16;3;13;13;3
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Cirurgia Ortognática e Ortodontia;6050;Mestrado 2.º ciclo;17;7;0;7;7;0
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Epidemiologia;6097;Mestrado 2.º ciclo;15,5;;;;;
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Medicina e Oncologia Molecular;6194;Mestrado 2.º ciclo;17,7;13;4;9;12;1
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Saúde Pública;6239;Mestrado 2.º ciclo;16,2;35;7;28;16;19
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Psiquiatria e Saúde Mental;6492;Mestrado 2.º ciclo;17;;;;;
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Cuidados Paliativos;6680;Mestrado 2.º ciclo;16,7;39;4;35;28;11
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Evidência e Decisão em Saúde;9522;Mestrado 2.º ciclo;17;9;2;7;5;4
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Informática Médica;9525;Mestrado 2.º ciclo;16;39;15;24;31;8
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Medicina;9813;Mestrado Integrado;15;1667;596;1071;1632;35
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Educação para a Saúde;M087;Mestrado 2.º ciclo;16,6;14;2;12;11;3
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Comunicação Clínica;M249;Mestrado 2.º ciclo;17,3;8;1;7;8;0
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Fisiopatologia Cardiovascular;M434;Mestrado 2.º ciclo;;;;;;
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Neurobiologia;M819;Mestrado 2.º ciclo;18,1;9;0;9;9;0
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Educação Académica e Clínica;M922;Mestrado 2.º ciclo;;29;8;21;16;13
Universidade do Porto;1100;Faculdade de Psicologia e de Ciências da Educação;1109;Publico;Universitario;Ciências da Educação;6031;Mestrado 2.º ciclo;16,3;108;16;92;55;53
Universidade do Porto;1100;Faculdade de Psicologia e de Ciências da Educação;1109;Publico;Universitario;Temas de Psicologia;6253;Mestrado 2.º ciclo;16,2;35;2;33;7;28
Universidade do Porto;1100;Faculdade de Psicologia e de Ciências da Educação;1109;Publico;Universitario;Ensino de Artes Visuais no 3.º Ciclo do Ensino Básico e Ensino Secundário;6436;Mestrado 2.º ciclo;16,4;54;21;33;53;1
Universidade do Porto;1100;Faculdade de Psicologia e de Ciências da Educação;1109;Publico;Universitario;Ciências da Educação;9026;Licenciatura 1.º ciclo;14,8;152;30;122;139;13
Universidade do Porto;1100;Faculdade de Psicologia e de Ciências da Educação;1109;Publico;Universitario;Psicologia;9555;Mestrado Integrado;15,2;813;127;686;772;41
Universidade do Porto;1100;Faculdade de Psicologia e de Ciências da Educação;1109;Publico;Universitario;Educação e Formação de Adultos;M151;Mestrado 2.º ciclo;;23;5;18;7;16
Universidade do Porto;1100;Instituto de Ciências Biomédicas Abel Salazar;1110;Publico;Universitario;Ciências do Mar - Recursos Marinhos;6494;Mestrado 2.º ciclo;17,4;18;8;10;14;4
Universidade do Porto;1100;Instituto de Ciências Biomédicas Abel Salazar;1110;Publico;Universitario;Medicina Legal;6496;Mestrado 2.º ciclo;16,2;40;2;38;35;5
Universidade do Porto;1100;Instituto de Ciências Biomédicas Abel Salazar;1110;Publico;Universitario;Oncologia;6497;Mestrado 2.º ciclo;17,9;52;7;45;48;4
Universidade do Porto;1100;Instituto de Ciências Biomédicas Abel Salazar;1110;Publico;Universitario;Medicina Tradicional Chinesa;6833;Mestrado 2.º ciclo;17,5;12;1;11;12;0
Universidade do Porto;1100;Instituto de Ciências Biomédicas Abel Salazar;1110;Publico;Universitario;Ciências do Meio Aquático;9708;Licenciatura 1.º ciclo;14,1;103;46;57;101;2
Universidade do Porto;1100;Instituto de Ciências Biomédicas Abel Salazar;1110;Publico;Universitario;Medicina;9813;Mestrado Integrado;15,2;1041;314;727;1034;7
Universidade do Porto;1100;Instituto de Ciências Biomédicas Abel Salazar;1110;Publico;Universitario;Medicina Veterinária;9847;Mestrado Integrado;13,8;297;50;247;296;1
Universidade do Porto;1100;Instituto de Ciências Biomédicas Abel Salazar;1110;Publico;Universitario;Toxicologia e Contaminação Ambientais;M575;Mestrado 2.º ciclo;17,4;19;6;13;17;2
Universidade do Porto;1100;Faculdade de Desporto;1111;Publico;Universitario;Actividade Física Adaptada;6001;Mestrado 2.º ciclo;16;20;8;12;12;8
Universidade do Porto;1100;Faculdade de Desporto;1111;Publico;Universitario;Atividade Física e Saúde;6003;Mestrado 2.º ciclo;15,5;35;19;16;17;18
Universidade do Porto;1100;Faculdade de Desporto;1111;Publico;Universitario;Actividade Física para a Terceira Idade;6004;Mestrado 2.º ciclo;15,2;19;11;8;7;12
Universidade do Porto;1100;Faculdade de Desporto;1111;Publico;Universitario;Desporto para Crianças e Jovens;6070;Mestrado 2.º ciclo;15,6;;;;;
Universidade do Porto;1100;Faculdade de Desporto;1111;Publico;Universitario;Gestão Desportiva;6148;Mestrado 2.º ciclo;16,4;59;40;19;45;14
Universidade do Porto;1100;Faculdade de Desporto;1111;Publico;Universitario;Treino de Alto Rendimento Desportivo;6260;Mestrado 2.º ciclo;16,1;;;;;
Universidade do Porto;1100;Faculdade de Desporto;1111;Publico;Universitario;Ensino de Educação Física nos Ensinos Básico e Secundário;6454;Mestrado 2.º ciclo;15,8;162;105;57;155;7
Universidade do Porto;1100;Faculdade de Desporto;1111;Publico;Universitario;Treino Desportivo;6961;Mestrado 2.º ciclo;;181;145;36;119;62
Universidade do Porto;1100;Faculdade de Desporto;1111;Publico;Universitario;Ciências do Desporto;9707;Licenciatura 1.º ciclo;14,3;612;476;136;573;39
Universidade do Porto;1100;Faculdade de Desporto;1111;Publico;Universitario;Psicologia do Desporto e Desenvolvimento Humano;M984;Mestrado 2.º ciclo;;35;19;16;34;1
Universidade do Porto;1100;Faculdade de Medicina Dentária;1113;Publico;Universitario;Cirurgia Oral;6049;Mestrado 2.º ciclo;16;4;2;2;4;0
Universidade do Porto;1100;Faculdade de Medicina Dentária;1113;Publico;Universitario;Reabilitação Oral;6231;Mestrado 2.º ciclo;;4;1;3;3;1
Universidade do Porto;1100;Faculdade de Medicina Dentária;1113;Publico;Universitario;Medicina Dentária;9548;Mestrado Integrado;14,1;396;103;293;386;10
Universidade do Porto;1100;Faculdade de Direito;1114;Publico;Universitario;Criminologia;9066;Licenciatura 1.º ciclo;13,5;181;22;159;166;15
Universidade do Porto;1100;Faculdade de Direito;1114;Publico;Universitario;Direito;9078;Licenciatura 1.º ciclo;12,4;773;235;538;706;67
Universidade do Porto;1100;Faculdade de Direito;1114;Publico;Universitario;Direito;9279;Mestrado 2.º ciclo;15,1;111;39;72;73;38
Universidade do Porto;1100;Faculdade de Direito;1114;Publico;Universitario;Criminologia;M447;Mestrado 2.º ciclo;15,7;45;10;35;33;12
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Engenharia Florestal;6092;Mestrado 2.º ciclo;15,4;18;9;9;17;1
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Segurança Alimentar;6240;Mestrado 2.º ciclo;16,6;;;;;
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Arquitectura Paisagista;6998;Mestrado 2.º ciclo;14,9;22;6;16;18;4
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Arquitectura Paisagista;8258;Licenciatura 1.º ciclo;13,2;32;19;13;30;2
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Engenharia Agronómica;9086;Licenciatura 1.º ciclo;12,8;109;86;23;101;8
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Engenharia Florestal;9114;Licenciatura 1.º ciclo;13,5;32;21;11;32;0
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Engenharia Zootécnica;9129;Licenciatura 1.º ciclo;13,2;101;33;68;96;5
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Engenharia Zootécnica;9287;Mestrado 2.º ciclo;15,3;44;15;29;42;2
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Engenharia Agronómica;9520;Mestrado 2.º ciclo;14,9;59;36;23;56;3
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Sistemas de Informação Geográfica;9658;Mestrado 2.º ciclo;14,8;1;0;1;1;0
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Enologia;9752;Licenciatura 1.º ciclo;12,2;152;104;48;151;1
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Medicina Veterinária;9847;Mestrado Integrado;13,8;512;127;385;488;24
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Enologia e Viticultura;M855;Mestrado 2.º ciclo;16;40;19;21;34;6
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Ciências da Educação;6031;Mestrado 2.º ciclo;16,7;19;4;15;14;5
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Gestão dos Serviços de Saúde;6146;Mestrado 2.º ciclo;16,5;38;8;30;37;1
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Turismo;6334;Mestrado 2.º ciclo;;1;0;1;0;1
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Ensino de Biologia e Geologia no 3.º Ciclo do Ensino Básico e no Ensino Secundário;6449;Mestrado 2.º ciclo;15;;;;;
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Ciências da Cultura;6904;Mestrado 2.º ciclo;16,4;19;5;14;10;9
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;6915;Mestrado 2.º ciclo;16,9;24;1;23;24;0
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Ensino do 1.º e do 2.º Ciclo do Ensino Básico;6925;Mestrado 2.º ciclo;15,8;;;;;
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Animação Sociocultural;9005;Licenciatura 1.º ciclo;;;;;;
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Ciências da Comunicação;9023;Licenciatura 1.º ciclo;13,9;184;49;135;183;1
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Economia;9081;Licenciatura 1.º ciclo;13,3;133;70;63;130;3
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Gestão;9147;Licenciatura 1.º ciclo;13,4;177;83;94;166;11
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Línguas e Relações Empresariais;9196;Licenciatura 1.º ciclo;13,8;144;48;96;131;13
